player_id,g,ab,r,h,double,triple,hr,rbi,sb,cs,so,g_idp,BB,SAC,TB,XBH,AVG,OBP,SLG,OPS
mcdonda02,331,764.0,102.0,191.0,42.0,5.0,20.0,83.0,14.0,5.0,185.0,17.0,74.0,17.0,303.0,67.0,0.25,0.31,0.397,0.707
mcdondo01,15,25.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,4.0,2.0,7.0,2.0,0.2,0.29,0.28,0.57
mcdoned01,6,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2
mcdoned02,176,634.0,98.0,155.0,30.0,9.0,3.0,55.0,33.0,0.0,130.0,0.0,117.0,9.0,212.0,42.0,0.244,0.358,0.334,0.692
mcdonha01,48,39.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,4.0,0.0,0.103,0.205,0.103,0.308
mcdonja01,16,66.0,9.0,16.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,4.0,0.242,0.242,0.318,0.56
mcdonja02,286,692.0,113.0,167.0,27.0,5.0,11.0,51.0,33.0,19.0,155.0,6.0,113.0,17.0,237.0,43.0,0.241,0.341,0.342,0.683
mcdonja03,136,145.0,15.0,16.0,2.0,0.0,0.0,4.0,0.0,0.0,75.0,5.0,13.0,13.0,18.0,2.0,0.11,0.17,0.124,0.294
mcdonji01,45,165.0,11.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,27.0,3.0,0.145,0.156,0.164,0.32
mcdonji02,2,9.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.333,0.333,0.333,0.666
mcdonji03,50,95.0,9.0,20.0,2.0,0.0,0.0,12.0,0.0,0.0,8.0,4.0,8.0,2.0,22.0,2.0,0.211,0.267,0.232,0.499
mcdonji04,139,128.0,14.0,23.0,5.0,1.0,0.0,10.0,0.0,0.0,48.0,0.0,18.0,7.0,30.0,6.0,0.18,0.268,0.234,0.502
mcdonjo01,1,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.333,0.333,0.667,1.0
mcdonjo02,10,32.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.156,0.182,0.156,0.338
mcdonjo03,1100,2434.0,276.0,568.0,105.0,14.0,28.0,210.0,34.0,19.0,379.0,48.0,146.0,75.0,785.0,147.0,0.233,0.269,0.323,0.592
mcdonke01,8,9.0,3.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,2.0,1.0,2.0,0.0,12.0,3.0,0.333,0.455,1.333,1.788
mcdonte01,357,1019.0,131.0,304.0,45.0,27.0,13.0,135.0,34.0,0.0,125.0,0.0,97.0,21.0,442.0,85.0,0.298,0.353,0.434,0.787
mcdoo01,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcdoude01,21,44.0,1.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,17.0,0.0,8.0,0.0,7.0,1.0,0.136,0.269,0.159,0.428
mcdougi01,1336,4676.0,697.0,1291.0,187.0,51.0,112.0,576.0,45.0,44.0,623.0,93.0,603.0,124.0,1916.0,350.0,0.276,0.351,0.41,0.761
mcdouma01,18,18.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,4.0,1.0,0.167,0.167,0.222,0.389
mcdousa01,6,16.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.125,0.118,0.125,0.243
mcdowod01,830,2829.0,458.0,715.0,125.0,28.0,74.0,266.0,169.0,53.0,550.0,38.0,315.0,40.0,1118.0,227.0,0.253,0.323,0.395,0.718
mcdowro01,725,72.0,6.0,16.0,5.0,0.0,0.0,6.0,0.0,0.0,28.0,0.0,6.0,5.0,21.0,5.0,0.222,0.265,0.292,0.557
mcdowsa01,429,774.0,34.0,119.0,7.0,2.0,2.0,36.0,0.0,1.0,306.0,6.0,17.0,60.0,136.0,11.0,0.154,0.16,0.176,0.336
mcelrch01,655,42.0,4.0,9.0,3.0,1.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,2.0,14.0,4.0,0.214,0.205,0.333,0.538
mcelrji01,15,50.0,3.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,1.0,0.0,7.0,0.0,0.14,0.157,0.14,0.297
mcelvpr01,171,502.0,42.0,105.0,16.0,4.0,4.0,56.0,12.0,0.0,50.0,0.0,40.0,13.0,141.0,24.0,0.209,0.261,0.281,0.542
mcelwle01,54,155.0,9.0,41.0,3.0,0.0,0.0,10.0,0.0,0.0,17.0,0.0,8.0,5.0,44.0,3.0,0.265,0.292,0.284,0.576
mcelyfr01,7,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcenawi01,269,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,3.0,1.0,1.0,0.0,0.032,0.114,0.032,0.146
mcevolo01,34,20.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.1,0.1,0.2,0.3
mcewijo01,754,1767.0,217.0,443.0,89.0,10.0,25.0,158.0,33.0,20.0,352.0,18.0,153.0,59.0,627.0,124.0,0.251,0.301,0.355,0.656
mcfadba01,9,23.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.13,0.13,0.13,0.26
mcfadgu01,4,14.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.214,0.2,0.214,0.414
mcfadle01,62,121.0,5.0,26.0,3.0,0.0,0.0,4.0,2.0,2.0,19.0,2.0,12.0,4.0,29.0,3.0,0.215,0.277,0.24,0.517
mcfaral01,14,42.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,8.0,0.0,7.0,0.0,0.167,0.3,0.167,0.467
mcfarch01,3,14.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.214,0.214,0.286,0.5
mcfarch02,106,293.0,21.0,42.0,3.0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,20.0,6.0,51.0,6.0,0.143,0.194,0.174,0.368
mcfarda01,40,109.0,8.0,21.0,3.0,3.0,0.0,5.0,0.0,0.0,3.0,0.0,7.0,1.0,30.0,6.0,0.193,0.239,0.275,0.514
mcfared01,894,3007.0,398.0,826.0,146.0,49.0,13.0,383.0,65.0,0.0,19.0,0.0,272.0,85.0,1109.0,208.0,0.275,0.326,0.369,0.695
mcfarhe01,352,1278.0,204.0,340.0,61.0,28.0,13.0,167.0,64.0,0.0,14.0,0.0,192.0,26.0,496.0,102.0,0.266,0.356,0.388,0.744
mcfarho01,6,11.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.091,0.091,0.091,0.182
mcfarmo01,6,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.053,0.048,0.053,0.101
mcfaror01,124,292.0,22.0,70.0,12.0,0.0,5.0,20.0,0.0,0.0,93.0,7.0,25.0,3.0,97.0,17.0,0.24,0.297,0.332,0.629
mcfetja01,15,38.0,4.0,9.0,2.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,2.0,3.0,13.0,3.0,0.237,0.256,0.342,0.598
mcgafan01,365,126.0,1.0,6.0,3.0,0.0,0.0,5.0,0.0,1.0,80.0,0.0,6.0,12.0,9.0,3.0,0.048,0.083,0.071,0.154
mcgafpa01,73,252.0,22.0,49.0,4.0,2.0,1.0,14.0,4.0,0.0,30.0,0.0,17.0,16.0,60.0,7.0,0.194,0.232,0.238,0.47
mcgahed01,24,51.0,3.0,8.0,1.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,10.0,1.0,11.0,2.0,0.157,0.29,0.216,0.506
mcganam01,20,73.0,9.0,21.0,5.0,2.0,0.0,9.0,6.0,0.0,6.0,0.0,8.0,1.0,30.0,7.0,0.288,0.354,0.411,0.765
mcganda01,1436,5222.0,842.0,1482.0,181.0,100.0,42.0,727.0,282.0,0.0,10.0,0.0,659.0,166.0,1989.0,323.0,0.284,0.354,0.381,0.735
mcgarch01,826,3253.0,537.0,872.0,116.0,28.0,9.0,388.0,267.0,0.0,157.0,0.0,197.0,23.0,1071.0,153.0,0.268,0.308,0.329,0.637
mcgarda01,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4
mcgarji01,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcgeaja01,608,2464.0,345.0,604.0,106.0,18.0,9.0,276.0,164.0,0.0,148.0,0.0,66.0,0.0,773.0,133.0,0.245,0.265,0.314,0.579
mcgeami01,547,2481.0,484.0,684.0,56.0,13.0,0.0,236.0,65.0,24.0,60.0,0.0,26.0,0.0,766.0,69.0,0.276,0.283,0.309,0.592
mcgeebi01,197,271.0,13.0,46.0,6.0,0.0,0.0,20.0,0.0,0.0,56.0,7.0,6.0,20.0,52.0,6.0,0.17,0.175,0.192,0.367
mcgeeco01,5,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcgeeda01,3,9.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.222,0.222,0.222,0.444
mcgeeda02,7,22.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,3.0,1.0,3.0,0.0,0.136,0.231,0.136,0.367
mcgeefr01,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcgeepa01,59,225.0,11.0,38.0,6.0,1.0,0.0,20.0,0.0,0.0,17.0,0.0,1.0,0.0,46.0,7.0,0.169,0.173,0.204,0.377
mcgeewi01,2201,7649.0,1010.0,2254.0,350.0,94.0,79.0,856.0,352.0,121.0,1238.0,157.0,521.0,76.0,3029.0,523.0,0.295,0.337,0.396,0.733
mcgehca01,820,2706.0,281.0,700.0,140.0,6.0,67.0,379.0,7.0,10.0,503.0,110.0,267.0,31.0,1053.0,213.0,0.259,0.322,0.389,0.711
mcghebi01,170,537.0,51.0,146.0,18.0,1.0,1.0,38.0,5.0,3.0,36.0,13.0,46.0,0.0,169.0,20.0,0.272,0.329,0.315,0.644
mcgheed01,196,505.0,59.0,124.0,14.0,5.0,3.0,43.0,11.0,5.0,61.0,18.0,57.0,8.0,157.0,22.0,0.246,0.318,0.311,0.629
mcgilbi01,2,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcgilbi02,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcgilwi01,169,480.0,68.0,97.0,19.0,2.0,0.0,40.0,9.0,0.0,79.0,0.0,104.0,3.0,120.0,21.0,0.202,0.342,0.25,0.592
mcginda01,211,91.0,7.0,15.0,0.0,1.0,1.0,6.0,0.0,0.0,29.0,1.0,0.0,3.0,20.0,2.0,0.165,0.16,0.22,0.38
mcginfr01,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcgingu01,18,40.0,9.0,9.0,1.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,9.0,0.0,10.0,1.0,0.225,0.367,0.25,0.617
mcginji01,4,12.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.167,0.167,0.167,0.334
mcginjo01,477,1297.0,109.0,251.0,21.0,10.0,0.0,90.0,26.0,0.0,0.0,0.0,45.0,81.0,292.0,31.0,0.194,0.208,0.225,0.433
mcginju01,193,732.0,75.0,154.0,28.0,8.0,2.0,33.0,5.0,0.0,0.0,0.0,17.0,0.0,204.0,38.0,0.21,0.228,0.279,0.507
mcginru01,17,38.0,3.0,8.0,4.0,0.0,0.0,4.0,0.0,0.0,8.0,1.0,4.0,0.0,12.0,4.0,0.211,0.286,0.316,0.602
mcginti01,54,223.0,23.0,54.0,3.0,2.0,0.0,17.0,1.0,1.0,12.0,0.0,0.0,0.0,61.0,5.0,0.242,0.242,0.274,0.516
mcglike01,74,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcgloji01,256,380.0,27.0,48.0,9.0,3.0,3.0,15.0,0.0,0.0,163.0,1.0,24.0,28.0,72.0,15.0,0.126,0.167,0.189,0.356
mcglojo01,80,297.0,38.0,58.0,3.0,4.0,1.0,33.0,41.0,0.0,3.0,0.0,28.0,0.0,72.0,8.0,0.195,0.265,0.242,0.507
mcgloly01,320,456.0,30.0,79.0,17.0,0.0,0.0,25.0,0.0,0.0,103.0,9.0,11.0,39.0,96.0,17.0,0.173,0.178,0.211,0.389
mcglopa01,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcglyst01,68,168.0,8.0,28.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,11.0,7.0,33.0,5.0,0.167,0.21,0.196,0.406
mcgovar01,15,44.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,1.0,0.114,0.2,0.136,0.336
mcgowbe01,375,1208.0,174.0,316.0,58.0,16.0,6.0,108.0,17.0,11.0,122.0,0.0,159.0,58.0,424.0,80.0,0.262,0.333,0.351,0.684
mcgowdu01,173,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,2.0,0.0,0.118,0.111,0.118,0.229
mcgowmi01,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcgrabo01,168,174.0,12.0,24.0,3.0,4.0,1.0,15.0,1.0,0.0,70.0,0.0,7.0,16.0,38.0,8.0,0.138,0.157,0.218,0.375
mcgraho01,4,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.25,0.25,0.5,0.75
mcgrajo01,1099,3924.0,1024.0,1309.0,121.0,70.0,13.0,462.0,436.0,0.0,74.0,0.0,970.0,32.0,1609.0,204.0,0.334,0.463,0.41,0.873
mcgratu01,826,214.0,14.0,39.0,7.0,0.0,1.0,18.0,0.0,0.0,57.0,2.0,11.0,22.0,49.0,8.0,0.182,0.202,0.229,0.431
mcgresl01,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcgrifr01,2460,8757.0,1349.0,2490.0,441.0,24.0,493.0,1550.0,72.0,38.0,1882.0,226.0,1515.0,73.0,4458.0,958.0,0.284,0.387,0.509,0.896
mcgrima01,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcgrite01,126,326.0,26.0,67.0,12.0,0.0,3.0,30.0,1.0,0.0,65.0,14.0,40.0,3.0,88.0,15.0,0.206,0.29,0.27,0.56
mcgucjo01,11,37.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.108,0.25,0.108,0.358
mcgui01,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.5
mcguibi01,23,44.0,3.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,8.0,2.0,5.0,1.0,11.0,1.0,0.182,0.26,0.25,0.51
mcguich01,10,34.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,7.0,1.0,0.176,0.176,0.206,0.382
mcguide01,1781,6290.0,770.0,1748.0,300.0,79.0,45.0,840.0,117.0,0.0,214.0,0.0,599.0,43.0,2341.0,424.0,0.278,0.339,0.372,0.711
mcguiji01,18,69.0,4.0,16.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.232,0.232,0.261,0.493
mcguijo01,66,275.0,32.0,67.0,9.0,2.0,0.0,4.0,0.0,0.0,6.0,0.0,5.0,0.0,80.0,11.0,0.244,0.257,0.291,0.548
mcguimi01,16,21.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.19,0.19,0.19,0.38
mcguiry01,368,631.0,64.0,133.0,34.0,4.0,7.0,55.0,3.0,5.0,144.0,24.0,89.0,11.0,196.0,45.0,0.211,0.304,0.311,0.615
mcguito01,44,71.0,5.0,19.0,4.0,1.0,1.0,11.0,0.0,0.0,18.0,0.0,7.0,0.0,28.0,6.0,0.268,0.333,0.394,0.727
mcgunbi01,56,202.0,24.0,35.0,0.0,1.0,0.0,6.0,0.0,0.0,31.0,0.0,5.0,0.0,37.0,1.0,0.173,0.193,0.183,0.376
mcgwima01,1874,6187.0,1167.0,1626.0,252.0,6.0,583.0,1414.0,12.0,8.0,1596.0,147.0,1542.0,81.0,3639.0,841.0,0.263,0.406,0.588,0.994
mchalbo01,11,33.0,5.0,6.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,4.0,1.0,8.0,2.0,0.182,0.263,0.242,0.505
mchalji01,21,67.0,9.0,15.0,2.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,5.0,4.0,21.0,4.0,0.224,0.263,0.313,0.576
mchaljo01,64,114.0,10.0,22.0,1.0,0.0,3.0,12.0,1.0,1.0,29.0,0.0,10.0,1.0,32.0,4.0,0.193,0.256,0.281,0.537
mchalma01,65,107.0,9.0,15.0,0.0,1.0,0.0,3.0,1.0,0.0,26.0,0.0,14.0,4.0,17.0,1.0,0.14,0.232,0.159,0.391
mchenau01,543,1959.0,262.0,592.0,105.0,39.0,34.0,286.0,35.0,33.0,229.0,0.0,123.0,56.0,877.0,178.0,0.302,0.334,0.448,0.782
mchenva01,18,19.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,0.211,0.227,0.211,0.438
mchugco01,72,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,0.1,0.095,0.1,0.195
mcilvir01,53,177.0,18.0,38.0,3.0,3.0,0.0,8.0,6.0,0.0,0.0,0.0,16.0,4.0,47.0,6.0,0.215,0.274,0.266,0.54
mcilwst01,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcinnst01,2128,7822.0,872.0,2405.0,312.0,101.0,20.0,1063.0,172.0,59.0,189.0,0.0,418.0,383.0,2979.0,433.0,0.307,0.327,0.381,0.708
mcintfr01,3,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.214,0.0,0.214
mcintha01,257,615.0,54.0,134.0,23.0,6.0,2.0,40.0,2.0,0.0,24.0,0.0,33.0,17.0,175.0,31.0,0.218,0.251,0.285,0.536
mcintjo01,48,58.0,6.0,9.0,2.0,0.0,0.0,5.0,0.0,0.0,12.0,1.0,4.0,9.0,11.0,2.0,0.155,0.183,0.19,0.373
mcintma01,1072,3958.0,562.0,1066.0,140.0,69.0,4.0,319.0,120.0,0.0,0.0,0.0,467.0,87.0,1356.0,213.0,0.269,0.34,0.343,0.683
mcintti01,71,117.0,12.0,21.0,5.0,0.0,2.0,10.0,1.0,3.0,22.0,1.0,5.0,2.0,32.0,7.0,0.179,0.21,0.274,0.484
mcivoot01,30,62.0,11.0,14.0,2.0,1.0,1.0,9.0,0.0,0.0,14.0,0.0,10.0,0.0,21.0,4.0,0.226,0.333,0.339,0.672
mcjamdo01,178,537.0,42.0,87.0,13.0,4.0,0.0,39.0,5.0,0.0,19.0,0.0,17.0,4.0,108.0,17.0,0.162,0.186,0.201,0.387
mckaiar01,167,142.0,19.0,25.0,8.0,1.0,2.0,9.0,0.0,0.0,48.0,1.0,17.0,4.0,41.0,11.0,0.176,0.258,0.289,0.547
mckaiha01,109,122.0,19.0,28.0,4.0,5.0,0.0,10.0,0.0,0.0,28.0,0.0,19.0,4.0,42.0,9.0,0.23,0.324,0.344,0.668
mckayco01,37,77.0,7.0,19.0,2.0,0.0,0.0,8.0,0.0,0.0,15.0,3.0,4.0,2.0,21.0,2.0,0.247,0.277,0.273,0.55
mckayda01,645,1928.0,191.0,441.0,70.0,15.0,21.0,170.0,20.0,12.0,337.0,49.0,105.0,55.0,604.0,106.0,0.229,0.261,0.313,0.574
mckeaed01,1654,6890.0,1227.0,2083.0,272.0,158.0,66.0,1124.0,323.0,0.0,157.0,0.0,674.0,46.0,2869.0,496.0,0.302,0.362,0.416,0.778
mckecbi01,846,2843.0,319.0,713.0,86.0,33.0,8.0,240.0,127.0,4.0,199.0,0.0,205.0,132.0,889.0,127.0,0.251,0.289,0.313,0.602
mckeefr01,4,17.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.176,0.222,0.176,0.398
mckeeji01,16,66.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.136,0.136,0.136,0.272
mckeeji02,17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mckeere01,189,433.0,38.0,110.0,10.0,7.0,2.0,49.0,9.0,2.0,64.0,0.0,56.0,20.0,140.0,19.0,0.254,0.326,0.323,0.649
mckeero01,5,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2,0.333,0.2,0.533
mckeewa01,11,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.25,0.25,0.25,0.5
mckeiti01,10,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.143,0.333,0.143,0.476
mckeljo01,43,188.0,26.0,43.0,3.0,1.0,0.0,10.0,3.0,1.0,8.0,0.0,5.0,0.0,48.0,4.0,0.229,0.249,0.255,0.504
mckelru01,64,257.0,33.0,57.0,4.0,3.0,2.0,36.0,0.0,0.0,38.0,0.0,5.0,0.0,73.0,9.0,0.222,0.237,0.284,0.521
mckened01,32,117.0,19.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,1.0,0.188,0.215,0.197,0.412
mckenfr01,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mckenki01,23,57.0,6.0,10.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,1.0,14.0,4.0,0.175,0.25,0.246,0.496
mckenli01,27,38.0,4.0,7.0,0.0,4.0,0.0,3.0,0.0,0.0,11.0,0.0,2.0,3.0,15.0,4.0,0.184,0.209,0.395,0.604
mckenmi01,308,838.0,94.0,200.0,48.0,3.0,29.0,103.0,2.0,6.0,234.0,20.0,105.0,12.0,341.0,80.0,0.239,0.319,0.407,0.726
mckenpa01,1,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4
mckeoda01,77,272.0,42.0,63.0,6.0,1.0,0.0,23.0,14.0,0.0,6.0,0.0,37.0,0.0,71.0,7.0,0.232,0.324,0.261,0.585
mckeola01,125,455.0,52.0,92.0,13.0,5.0,0.0,17.0,0.0,0.0,2.0,0.0,1.0,0.0,115.0,18.0,0.202,0.204,0.253,0.457
mckinal01,386,1572.0,209.0,465.0,82.0,29.0,14.0,219.0,16.0,0.0,125.0,0.0,45.0,0.0,647.0,125.0,0.296,0.315,0.412,0.727
mckinbo01,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mckinri01,341,886.0,79.0,199.0,28.0,2.0,20.0,100.0,4.0,3.0,124.0,38.0,81.0,13.0,291.0,50.0,0.225,0.286,0.328,0.614
mckiran01,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcknije01,218,404.0,45.0,94.0,10.0,2.0,5.0,34.0,1.0,1.0,76.0,8.0,30.0,9.0,123.0,17.0,0.233,0.28,0.304,0.584
mckniji01,63,91.0,6.0,21.0,0.0,1.0,0.0,6.0,0.0,0.0,14.0,5.0,2.0,0.0,23.0,1.0,0.231,0.247,0.253,0.5
mcknito01,21,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,5.0,0.0,0.0,0.0,0.045,0.0,0.045
mclaide01,285,616.0,32.0,82.0,5.0,2.0,1.0,31.0,1.0,0.0,244.0,10.0,25.0,68.0,94.0,8.0,0.133,0.151,0.153,0.304
mclaned01,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,0.0,0.333
mclarar01,9,23.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,4.0,1.0,0.13,0.154,0.174,0.328
mclarpo01,70,129.0,16.0,25.0,3.0,0.0,1.0,12.0,2.0,2.0,20.0,0.0,14.0,5.0,31.0,4.0,0.194,0.264,0.24,0.504
mclauba01,178,696.0,84.0,169.0,23.0,7.0,3.0,66.0,15.0,0.0,27.0,0.0,70.0,0.0,215.0,33.0,0.243,0.312,0.309,0.621
mclaubo01,156,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,5.0,0.0,0.0,0.0,0.067,0.0,0.067
mclaufr01,107,426.0,60.0,97.0,21.0,4.0,5.0,4.0,0.0,0.0,11.0,0.0,18.0,0.0,141.0,30.0,0.228,0.259,0.331,0.59
mclauja01,10,37.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.189,0.189,0.27,0.459
mclauji01,5,22.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.227,0.227,0.364,0.591
